,title,advantage,drawback,opinion,total_text,company,title_key,advantage_key,drawback_key,opinion_key
75,동종업계중 단연 최고연봉이었고 일도편하고 개인시간도많아 좋았습니다,단기간의 큰연봉 단연최고 대기업의 복지수준 최적의 근무환경을 경험해보았습니다,단순노동 시간이잘가지않음 장점이자 단점이며 노조가 너무강함,,동종업계중 단연 최고연봉이었고 일도편하고 개인시간도많아 좋았습니다 단기간의 큰연봉 단연최고 대기업의 복지수준 최적의 근무환경을 경험해보았습니다 단순노동 시간이잘가지않음 장점이자 단점이며 노조가 너무강함 NaN,현대자동차,기업자부심 일과삶의균형,적정한업무량 만족스러운연봉 만족스러운복지 좋은근무환경,단조로운업무 비합리적인노조,의견없음
76,고졸 생산직이 우대받는 이상한 기업임,급여는 만족스러움 연월차 제도 좋음 최근엔 출퇴근제도도 개선되어서 좋음,페이퍼 업무 과다 시어머니 관리 부서 많음 생산직들로 인한 상대적 박탈감 과다,,고졸 생산직이 우대받는 이상한 기업임 급여는 만족스러움 연월차 제도 좋음 최근엔 출퇴근제도도 개선되어서 좋음 페이퍼 업무 과다 시어머니 관리 부서 많음 생산직들로 인한 상대적 박탈감 과다 NaN,현대자동차,비합리적인대우,만족스러운연봉 자유로운연차사용 자유로운출퇴근,과도한업무량 부서별업무량차이 불공평한업무량분배,의견없음
77,대기업은 왜 대기업인지 알수있다 정말 다르다,돈을 많이주고 계약직에서 정규직이되면 좋은데 잘안되죠 하지만 계약직으로해도 돈을 어느정도 두둔히 챙길수있어서 갠찮았습니다,일이 단순노동같은거라 경력을 쌓을수 있을진 모르겠다 단순한 업무라 경력으로는 못쌓을거같ㄱ고 다른 계약직을 찾게되겠죠ㅕ,계약직을 정규직처럼 전환해준다면 경쟁률이 엄청심해지겟죠 돈많이줘서 감사해요,대기업은 왜 대기업인지 알수있다 정말 다르다 돈을 많이주고 계약직에서 정규직이되면 좋은데 잘안되죠 하지만 계약직으로해도 돈을 어느정도 두둔히 챙길수있어서 갠찮았습니다 일이 단순노동같은거라 경력을 쌓을수 있을진 모르겠다 단순한 업무라 경력으로는 못쌓을거같ㄱ고 다른 계약직을 찾게되겠죠ㅕ 계약직을 정규직처럼 전환해준다면 경쟁률이 엄청심해지겟죠 돈많이줘서 감사해요,현대자동차,대기업이미지 기업자부심,만족스러운연봉,계약직차별 단조로운업무 개인의커리어성장불가능,계약직전환 전반적인만족
78,생산 계약직으로 단기로 돈 벌기 좋다 생산직을 보면 무능한 사람이 너무 많다 내가 왜 대학 갔을까 후회감 들 정도로 생산 정규직이 부럽다,계약직에게도 지급되는 상여금 확실히 정해진 출퇴근 월급날 명세표 보면 뿌듯 특근하면 돈이 팡팡 일만 잘하고 근태 확실하면 2년 다 뽑아 먹을수 있음,상대적 박탈감은 정말 크다 제일 힘든일은 계약직 몫 계약직은 8시간 일하면 정규직은 45시간 일함부서 바이 부서 일못해서 라인 정지시키는 정규직 생산직원 정말 많음 계약직과 비정규직 팔아 자기 잇속 챙기기 바쁜 노조를 통해 노동자 간의 계급은 확실히 존재함을 깨달음 당연한 말이지만 근태 나쁘거나 일 못하면 재계약은 안됨 2년 이상도 못함16년 기준,계약직으로 1년 반 일해서 바라는건 없지만 회사가 잘됬으면 좋겠다,생산 계약직으로 단기로 돈 벌기 좋다 생산직을 보면 무능한 사람이 너무 많다 내가 왜 대학 갔을까 후회감 들 정도로 생산 정규직이 부럽다 계약직에게도 지급되는 상여금 확실히 정해진 출퇴근 월급날 명세표 보면 뿌듯 특근하면 돈이 팡팡 일만 잘하고 근태 확실하면 2년 다 뽑아 먹을수 있음 상대적 박탈감은 정말 크다 제일 힘든일은 계약직 몫 계약직은 8시간 일하면 정규직은 45시간 일함부서 바이 부서 일못해서 라인 정지시키는 정규직 생산직원 정말 많음 계약직과 비정규직 팔아 자기 잇속 챙기기 바쁜 노조를 통해 노동자 간의 계급은 확실히 존재함을 깨달음 당연한 말이지만 근태 나쁘거나 일 못하면 재계약은 안됨 2년 이상도 못함16년 기준 계약직으로 1년 반 일해서 바라는건 없지만 회사가 잘됬으면 좋겠다,현대자동차,만족스러운연봉 무능한인력,만족스러운연봉,비합리적인대우 계약직차별,의견없음
79,최고의 대우를 받을수 있는 몇 안되는 기업중하나,연월차 최소 22개 이상부터 시작 최고의 복지 최고의 근무환경 업무적으로 편한 근무환경이며 다른 기업보다 깨끗한 근무를 할 수있음 초등학생도 할 수있을 만큼 업무강도가 낮음,업체를 통한 식사 맛이 별로임 계약직일 경우 아무리 열심히해도 정규직 전환은 안됨 꼭 현대마인드를 가진사람이 몇있는데 이런사람들은 같이일할지라도 현대가 아닌 업체나 계약직을 무시함,너무 사람을 상업적으로 생각하지 않고 본인들의 자식들 처럼 생각했으며 좋겠음,최고의 대우를 받을수 있는 몇 안되는 기업중하나 연월차 최소 22개 이상부터 시작 최고의 복지 최고의 근무환경 업무적으로 편한 근무환경이며 다른 기업보다 깨끗한 근무를 할 수있음 초등학생도 할 수있을 만큼 업무강도가 낮음 업체를 통한 식사 맛이 별로임 계약직일 경우 아무리 열심히해도 정규직 전환은 안됨 꼭 현대마인드를 가진사람이 몇있는데 이런사람들은 같이일할지라도 현대가 아닌 업체나 계약직을 무시함 너무 사람을 상업적으로 생각하지 않고 본인들의 자식들 처럼 생각했으며 좋겠음,현대자동차,기업자부심 합리적인대우,자유로운연차사용 만족스러운복지 좋은근무환경 대기업이미지 적정한업무량,불만족스러운복지 계약직차별 고지식한상사,비합리적인대우
80,안정을 원하고 다른 생각도 맞춰줄 수 있다면 추천 성장과 보람을 원한다면 비추천,대기업인 만큼 복지와 급여가 안정적이고 네임밸류가 아직 있고 문화도 좋아지는중,미래에 대한 비전이 불투명하고 꼰대가 많은 회사 변화의 속도가 느리고 비합리적인 일도 비일비재함,,안정을 원하고 다른 생각도 맞춰줄 수 있다면 추천 성장과 보람을 원한다면 비추천 대기업인 만큼 복지와 급여가 안정적이고 네임밸류가 아직 있고 문화도 좋아지는중 미래에 대한 비전이 불투명하고 꼰대가 많은 회사 변화의 속도가 느리고 비합리적인 일도 비일비재함 NaN,현대자동차,고용안정성 개인의커리어성장불가능,만족스러운연봉 기업자부심 변화수용 만족스러운복지 고용안정성,수직적인문화 비체계적인업무 불안정적인회사전망,의견없음
81,누구나 알고 있는 한국 대표 자동차 회사 현대자동차,돈 무조건 돈 돈 많이줌 파업해서 쉼 좋음 상여 떡값이 다른회사 월급 수준,생산직단점 하는게 똑같음 현타 무지하게옴 진짜 기계임 하다보면 다들 이짓 왜하지 함,노조 없애요 진짜 오래못갑니다 노조가 악입니다,누구나 알고 있는 한국 대표 자동차 회사 현대자동차 돈 무조건 돈 돈 많이줌 파업해서 쉼 좋음 상여 떡값이 다른회사 월급 수준 생산직단점 하는게 똑같음 현타 무지하게옴 진짜 기계임 하다보면 다들 이짓 왜하지 함 노조 없애요 진짜 오래못갑니다 노조가 악입니다,현대자동차,기업자부심,만족스러운연봉 일과삶의균형 빈번한파업,상대적박탈감 단조로운업무,비합리적인노조 변화필요
82,욕하는 사람도 많지만 들어오고 싶은 사람도 많은 아이러니한 회사,비 노조 기업에 비해 상대적으로 우수한 고용안정성 비교적 우수한 복지 자사제품 구입 할인 조건,베이비부머 세대 사람이 너무 많음 세대교체가 시급함 강성노조로 인해 평판이 매우 좋지 않음,노사협력을 위해 조금 더 신경 써 주길,욕하는 사람도 많지만 들어오고 싶은 사람도 많은 아이러니한 회사 비 노조 기업에 비해 상대적으로 우수한 고용안정성 비교적 우수한 복지 자사제품 구입 할인 조건 베이비부머 세대 사람이 너무 많음 세대교체가 시급함 강성노조로 인해 평판이 매우 좋지 않음 노사협력을 위해 조금 더 신경 써 주길,현대자동차,기업자부심,고용안정성 만족스러운복지 ,비합리적인노조 세대교체필요,노사갈등 변화필요
83,대기업인 만큼 시스템이 잘 갖춰져있고 회사에 애사심이 생기게 만들어주는 회사,비교적 여자들이 다니기 편함 대기업이라 복지가 우수함 다니면서 업무적 으로도 배울게 많음 쉬는날이 많음 다니면서 회사의 프라이드를 갖게해줌,군대적인 문화가 남아있음 남자들은 입사하기전에 많이 겪고 들어와야할듯 예전보다 성과금이 반으로 줄어서 미래전망이 조금 불안함,신규사업에 적극적인 투자의지를 보여줫면 좋겟다 그리고 회사에 불필요한 인력들은 퇴직신청 받았으면 좋겟다,대기업인 만큼 시스템이 잘 갖춰져있고 회사에 애사심이 생기게 만들어주는 회사 비교적 여자들이 다니기 편함 대기업이라 복지가 우수함 다니면서 업무적 으로도 배울게 많음 쉬는날이 많음 다니면서 회사의 프라이드를 갖게해줌 군대적인 문화가 남아있음 남자들은 입사하기전에 많이 겪고 들어와야할듯 예전보다 성과금이 반으로 줄어서 미래전망이 조금 불안함 신규사업에 적극적인 투자의지를 보여줫면 좋겟다 그리고 회사에 불필요한 인력들은 퇴직신청 받았으면 좋겟다,현대자동차,대기업이미지 자발적인동기부여 체계적인업무,개인의커리어성장가능 만족스러운복지 일과삶의균형 기업자부심,불안정적인회사전망 수직적인문화 불만적스러운연봉,추가투자필요 세대교체필요
84,과거에는 경직된 조직문화라지만 요즘은 변해가려는 노력이 느껴짐,안정적 그래도 국내 제1의 자동차 기업이다보니 망할걱정은 없을것같음 경험있는사람들 많고 선배대우 잘해주면 잘 도와주고 알려줌,노조 연봉 유지시켜준다는 점에서 장점일지도 모르지만 회사 발전에 있어서는 걸림돌인듯,적극적으로 변화할수있도록 위에서부터 동참이 필요합니다 실무진의 목소리에 귀기울여주세요 본사 여름휴가 기간도 늘려주세요,과거에는 경직된 조직문화라지만 요즘은 변해가려는 노력이 느껴짐 안정적 그래도 국내 제1의 자동차 기업이다보니 망할걱정은 없을것같음 경험있는사람들 많고 선배대우 잘해주면 잘 도와주고 알려줌 노조 연봉 유지시켜준다는 점에서 장점일지도 모르지만 회사 발전에 있어서는 걸림돌인듯 적극적으로 변화할수있도록 위에서부터 동참이 필요합니다 실무진의 목소리에 귀기울여주세요 본사 여름휴가 기간도 늘려주세요,현대자동차,수직적인문화 변화수용,안정적인회사전망 다양한인재 기업자부심,비합리적인노조,임직원간의사소통문제 불만족스러운복지 문화혁신필요 변화필요
